,E,OBJ,Success
0,0.37,3.0732014539993533,1.0
0,0.371,3.085249088745189,1.0
0,0.3338327714961111,2.6358940291308595,1.0
0,0.3348327714961111,2.6478423195642136,1.0
0,0.18916385748055564,2.8321120048572146,1.0
0,0.19016385748055564,2.790584244402033,1.0
0,0.2587875157932021,1.9147194616156384,1.0
0,0.2597875157932021,1.919954604179169,1.0
0,0.17332492822807682,3.57189805200339,1.0
0,0.17432492822807683,3.520575656392479,1.0
0,0.24830923581993908,1.8760333438122083,1.0
0,0.24930923581993908,1.8782973731269463,1.0
0,0.24032464181729038,1.8703826098722747,1.0
0,0.24132464181729038,1.8698128551001685,1.0
0,0.24193000778622903,1.869657382955368,1.0
0,0.24293000778622903,1.8697008319165607,1.0
0,0.2418162585053673,1.8696759526310487,1.0
0,0.2428162585053673,1.8696769536894742,1.0
0,0.2419255625384431,1.8696579248670033,1.0
0,0.2429255625384431,1.869699702558935,1.0
0,0.24192980304275924,1.8696573065211037,1.0
0,0.24292980304275924,1.869700536299115,1.0
0,0.24192979866628328,1.8696572770604267,1.0
0,0.24292979866628328,1.8697005049252091,1.0
0,0.2419276806023632,1.8696576183832203,1.0
0,0.2429276806023632,1.869700388197503,1.0
0,0.24192972110569222,1.8696572253646282,1.0
0,0.24292972110569222,1.8697006311854039,1.0
0,0.24192965645671258,1.8696572275293828,1.0
0,0.24292965645671258,1.8697005847333314,1.0
0,0.24192971430695964,1.869657206972556,1.0
0,0.24292971430695964,1.8697005826853377,1.0
0,0.24192971428854482,1.8696572070258548,1.0
0,0.24292971428854482,1.8697005835519505,1.0
0,0.24192971430695964,1.869657206972556,1.0
0,0.24292971430695964,1.8697005826853377,1.0
0,0.198,2.492191984459466,1.0
0,0.199,2.4587595508563904,1.0
0,0.37,3.0732014539993533,1.0
0,0.371,3.085249088745189,1.0
0,0.25420159371341433,1.8938908600013948,1.0
0,0.25520159371341433,1.8979545240017672,1.0
0,0.24811070938854113,1.8756242782081434,1.0
0,0.24911070938854113,1.8778217775924495,1.0
0,0.24093839755787166,1.8699859746538736,1.0
0,0.24193839755787167,1.8696560339240302,1.0
0,0.2418746958253666,1.86966559733819,1.0
0,0.2428746958253666,1.8696884782496797,1.0
